geneid	mean_length	median_length	polya_reads_num	count
PH02Gene34403	151.52	151.52	2	2
PH02Gene08365	89.06	66.43	5	6
PH02Gene07221	296.3	296.3	1	2
PH02Gene14872	171.04	179.62	88	111
PH02Gene47700	154.91	158.23	3	4
PH02Gene04465	62.13	69.2	3	3
PH02Gene09014	152.68	123.97	3	3
PH02Gene00925	98.71	98.71	1	1
PH02Gene00921	145.23	145.23	1	1
PH02Gene08170	59.19	50.98	100	137
PH02Gene00912	97.65	102.0	23	27
PH02Gene03938	120.16	130.45	18	21
PH02Gene16010	53.38	48.92	5	5
PH02Gene35193	93.58	74.77	35	48
PH02Gene13388	100.64	71.19	7	9
PH02Gene32570	70.68	67.32	31	37
PH02Gene25434	111.18	132.0	3	5
PH02Gene35783	163.62	163.62	1	1
PH02Gene23884	77.16	81.9	12	17
PH02Gene21992	88.32	80.07	7	9
PH02Gene15793	92.48	67.71	17	21
PH02Gene32867	74.98	44.82	3	3
PH02Gene13035	182.04	182.04	1	1
PH02Gene22595	60.69	61.92	4	4
PH02Gene14246	89.41	86.6	6	9
PH02Gene08850	68.66	61.82	304	398
PH02Gene37817	65.35	57.84	162	210
PH02Gene26907	50.73	43.21	25	32
PH02Gene03493	105.0	72.36	17	21
PH02Gene04653	74.73	74.57	11	15
PH02Gene41240	46.93	53.12	4	5
PH02Gene30541	53.62	54.35	44	57
PH02Gene07446	124.87	149.59	3	4
PH02Gene40505	71.0	71.87	32	42
PH02Gene44375	79.19	79.19	1	1
PH02Gene11728	89.88	89.88	2	2
PH02Gene13053	111.07	111.07	2	4
PH02Gene40124	137.65	125.3	3	8
PH02Gene43197	87.43	78.39	17	22
PH02Gene08694	99.11	95.31	67	87
PH02Gene41042	143.91	115.1	7	15
PH02Gene21119	56.97	56.96	3	5
PH02Gene01204	109.61	109.61	2	3
PH02Gene38325	28.93	28.93	1	2
PH02Gene30969	75.24	67.28	14	18
PH02Gene26876	114.87	120.0	64	82
PH02Gene13945	71.08	80.92	14	19
PH02Gene41585	165.62	182.55	5	6
PH02Gene00237	117.24	127.04	6	8
PH02Gene42056	97.84	92.3	8	11
PH02Gene34960	313.16	313.16	1	1
PH02Gene42067	10.44	10.44	1	3
PH02Gene30681	61.12	77.42	3	5
PH02Gene32068	47.28	36.64	20	27
PH02Gene10228	60.23	60.23	1	3
PH02Gene25585	105.32	138.84	3	4
PH02Gene05498	10.78	10.78	1	1
PH02Gene16013	64.12	59.89	64	85
PH02Gene16082	133.47	135.32	50	67
PH02Gene13954	74.6	74.6	2	3
PH02Gene28986	72.31	65.44	299	403
PH02Gene18906	82.72	79.9	14	14
PH02Gene22269	75.82	76.56	12	21
PH02Gene26565	90.79	88.28	20	30
PH02Gene00362	21.32	21.32	1	1
PH02Gene43597	120.09	83.29	30	44
PH02Gene23731	119.1	119.85	17	24
PH02Gene10362	103.46	93.4	3	3
PH02Gene07341	67.54	73.32	19	24
PH02Gene36800	134.06	112.5	58	71
PH02Gene15550	63.35	56.23	5	5
PH02Gene13164	111.2	111.2	1	1
PH02Gene21207	66.12	52.18	4	4
PH02Gene41168	115.62	115.62	1	1
PH02Gene33177	96.04	61.19	3	5
PH02Gene08591	116.76	127.03	5	5
PH02Gene45199	62.87	77.56	5	6
PH02Gene13553	106.06	117.69	11	19
PH02Gene31939	86.9	104.1	24	44
PH02Gene18829	104.79	107.4	7	10
PH02Gene42060	125.46	108.87	21	25
PH02Gene07364	93.42	71.88	7	8
PH02Gene08580	66.22	30.84	6	8
PH02Gene37462	63.62	57.78	17	20
PH02Gene09960	97.01	90.22	182	244
PH02Gene49367	41.6	27.08	6	8
PH02Gene49004	70.79	67.4	19	30
PH02Gene44155	68.17	80.23	11	13
PH02Gene27104	28.32	28.32	1	1
PH02Gene25486	89.68	97.7	8	12
PH02Gene18941	81.23	70.75	52	66
PH02Gene32119	92.9	92.9	1	3
PH02Gene04660	71.58	67.85	18	32
PH02Gene30381	88.58	88.88	55	74
PH02Gene25599	92.89	83.76	9	12
PH02Gene40587	188.69	199.62	46	56
PH02Gene49077	53.52	54.19	4	6
PH02Gene46268	103.94	98.53	15	18
PH02Gene32527	233.47	230.86	4	6
PH02Gene14951	130.61	130.61	1	1
PH02Gene37502	107.31	107.31	1	2
PH02Gene25266	107.14	104.85	89	118
PH02Gene06233	74.75	62.61	4	4
PH02Gene06193	71.07	61.39	36	50
PH02Gene37034	65.11	64.63	6	8
PH02Gene30151	72.63	48.28	46	59
PH02Gene44936	113.11	84.73	13	14
PH02Gene43163	26.48	26.48	1	1
PH02Gene40548	89.84	91.38	3	4
PH02Gene44702	84.4	66.03	10	12
PH02Gene43160	78.67	78.67	1	1
PH02Gene42429	123.63	101.05	12	17
PH02Gene41554	97.78	127.28	3	4
PH02Gene30732	79.47	67.88	29	41
PH02Gene25178	98.33	114.73	5	9
PH02Gene11325	83.89	100.64	4	11
PH02Gene15430	22.65	22.65	2	4
PH02Gene48191	72.44	70.77	8	10
PH02Gene35061	96.4	66.96	5	11
PH02Gene25904	50.54	50.54	2	2
PH02Gene15620	162.12	162.12	1	1
PH02Gene43595	129.0	129.0	1	1
PH02Gene37264	139.65	128.14	3	3
PH02Gene13714	61.62	61.62	2	2
PH02Gene03648	92.61	84.78	12	14
PH02Gene03592	96.42	69.97	11	13
PH02Gene48112	67.98	53.33	13	17
PH02Gene03338	11.27	11.27	1	4
PH02Gene29154	148.17	185.54	5	5
PH02Gene47533	105.98	107.97	59	77
PH02Gene20490	236.27	251.61	3	4
PH02Gene09800	89.22	89.22	2	4
PH02Gene12679	174.03	174.03	1	1
PH02Gene12585	58.7	49.31	53	78
PH02Gene13059	145.26	157.28	19	28
PH02Gene38043	61.15	61.15	1	2
PH02Gene49921	199.15	199.15	1	6
PH02Gene35284	52.89	57.27	7	13
PH02Gene05476	71.33	59.92	14	16
PH02Gene23520	74.46	64.82	20	28
PH02Gene14699	67.11	29.72	5	7
PH02Gene29000	81.6	77.69	63	87
PH02Gene21975	114.3	132.26	6	12
PH02Gene40077	229.46	239.9	10	13
PH02Gene08954	71.44	67.5	146	200
PH02Gene41177	39.85	39.85	1	1
PH02Gene32331	65.43	52.83	65	87
PH02Gene14251	85.17	67.55	18	21
PH02Gene43237	68.4	69.57	121	159
PH02Gene18665	58.81	58.29	8	10
PH02Gene16293	76.52	69.92	85	121
PH02Gene07772	60.12	58.4	126	162
PH02Gene26755	77.76	73.15	82	111
PH02Gene33894	116.15	122.34	10	12
PH02Gene13968	40.27	40.27	2	2
PH02Gene50048	70.16	58.36	24	37
PH02Gene03337	83.04	83.04	1	1
PH02Gene15947	119.47	110.45	26	34
PH02Gene28581	92.68	49.2	7	9
PH02Gene32517	106.06	82.0	35	42
PH02Gene42950	73.66	56.74	10	22
PH02Gene13801	77.09	86.0	10	10
PH02Gene06791	34.71	34.71	1	2
PH02Gene42413	111.28	104.88	50	65
PH02Gene41858	86.86	81.64	18	22
PH02Gene16675	97.12	61.91	4	7
PH02Gene12746	127.12	131.83	7	10
PH02Gene48742	80.24	77.39	72	102
PH02Gene12366	252.76	252.76	2	4
PH02Gene08912	91.21	89.48	159	232
PH02Gene27368	60.1	67.84	15	21
PH02Gene36917	79.99	59.74	4	5
PH02Gene25731	88.63	89.15	67	97
PH02Gene33904	85.14	91.07	10	18
PH02Gene28540	128.74	128.74	1	2
PH02Gene45548	151.3	149.12	6	9
PH02Gene28690	99.08	80.58	8	9
PH02Gene24541	81.37	76.98	10	14
PH02Gene27941	52.11	54.26	13	16
PH02Gene49317	38.53	29.52	3	5
PH02Gene34398	73.34	67.4	69	104
PH02Gene35535	122.52	113.65	8	8
PH02Gene35276	115.7	115.7	1	1
PH02Gene34853	127.14	125.2	14	20
PH02Gene42345	110.24	78.69	19	22
PH02Gene15432	36.75	32.12	3	3
PH02Gene39167	100.22	92.94	16	20
PH02Gene04996	83.84	83.84	1	2
PH02Gene32490	141.24	150.62	23	33
PH02Gene13604	144.96	155.4	26	39
PH02Gene46068	46.8	46.8	1	1
PH02Gene23713	81.58	80.24	20	31
PH02Gene46216	110.57	111.75	10	16
PH02Gene05622	87.62	85.19	45	64
PH02Gene16023	70.44	65.64	21	28
PH02Gene05594	120.26	120.26	2	2
PH02Gene39921	152.29	181.83	10	14
PH02Gene03600	120.84	107.72	4	5
PH02Gene39883	129.94	129.94	2	3
PH02Gene04145	142.0	143.02	4	6
PH02Gene14479	63.59	61.06	36	52
PH02Gene13448	107.46	101.5	13	21
PH02Gene11761	68.97	67.12	150	211
PH02Gene01367	151.98	153.36	6	10
PH02Gene13118	132.81	139.37	3	3
PH02Gene02281	58.54	58.54	1	1
PH02Gene09626	146.33	146.33	1	2
PH02Gene01099	116.76	116.76	1	1
PH02Gene02272	94.42	94.42	1	2
PH02Gene41527	66.12	66.12	1	1
PH02Gene06407	101.35	90.12	31	35
PH02Gene46641	75.87	74.06	10	15
PH02Gene32336	105.16	80.32	9	12
PH02Gene28644	135.23	131.07	4	6
PH02Gene49768	94.28	89.19	25	31
PH02Gene30355	90.87	90.87	1	1
PH02Gene02825	16.67	16.67	1	2
PH02Gene12116	78.2	78.2	2	3
PH02Gene45462	63.74	63.74	2	3
PH02Gene01374	71.52	58.06	202	258
PH02Gene06320	99.39	79.56	12	18
PH02Gene05306	258.0	258.0	1	1
PH02Gene12495	247.93	247.93	2	2
PH02Gene28291	28.36	20.37	3	6
PH02Gene18795	112.55	95.41	11	15
PH02Gene09359	194.01	244.6	3	4
PH02Gene27670	75.69	68.29	41	53
PH02Gene01798	165.46	165.46	1	1
PH02Gene23178	86.57	100.19	5	7
PH02Gene07015	77.81	57.18	8	10
PH02Gene12459	50.15	47.15	45	60
PH02Gene47169	91.54	98.0	22	30
PH02Gene11287	67.62	63.7	8	9
PH02Gene19520	132.12	132.12	2	3
PH02Gene19939	184.0	184.0	1	2
PH02Gene32182	102.01	108.54	8	8
PH02Gene14835	73.08	73.08	2	5
PH02Gene34558	162.37	170.79	5	7
PH02Gene04948	92.67	92.66	2	4
PH02Gene36721	64.81	64.81	1	1
PH02Gene41847	164.37	164.37	1	1
PH02Gene43828	73.35	57.59	230	290
PH02Gene19709	99.7	91.52	63	87
PH02Gene36756	42.89	49.3	4	4
PH02Gene10913	101.94	90.8	49	68
PH02Gene18864	47.82	37.93	6	9
PH02Gene04294	123.22	77.28	3	4
PH02Gene40290	47.62	40.75	12	15
PH02Gene09106	161.08	176.12	3	3
PH02Gene20374	70.97	63.74	29	36
PH02Gene30881	67.91	59.06	156	205
PH02Gene21456	90.92	106.15	3	4
PH02Gene06248	176.79	176.8	2	2
PH02Gene45970	49.76	49.76	1	2
PH02Gene04954	17.52	17.52	1	2
PH02Gene00197	94.38	94.38	2	2
PH02Gene00931	48.27	50.87	7	11
PH02Gene01139	39.27	35.72	8	12
PH02Gene32594	86.35	77.77	59	82
PH02Gene37348	136.75	136.75	2	2
PH02Gene42350	93.17	105.48	4	14
PH02Gene03040	81.64	86.82	6	9
PH02Gene21037	130.94	136.52	3	4
PH02Gene38946	104.23	91.6	10	14
PH02Gene35986	184.17	183.36	4	6
PH02Gene33948	109.42	99.04	6	8
PH02Gene06279	82.62	74.26	14	20
PH02Gene21878	77.22	85.61	3	3
PH02Gene09133	125.9	112.48	15	27
PH02Gene00813	84.78	82.33	25	29
PH02Gene36934	71.62	64.88	268	354
PH02Gene36079	178.12	178.12	2	5
PH02Gene30130	120.08	47.76	3	5
PH02Gene20370	72.41	62.98	256	350
PH02Gene06285	154.23	150.93	3	3
PH02Gene12675	227.64	227.64	1	1
PH02Gene14815	85.12	86.78	3	6
PH02Gene44584	85.97	75.96	15	25
PH02Gene18087	21.8	21.8	1	1
PH02Gene24017	185.38	185.38	2	2
PH02Gene15300	102.85	104.42	3	4
PH02Gene26109	76.18	68.75	22	27
PH02Gene11596	40.73	40.72	2	3
PH02Gene22440	234.19	234.19	1	1
PH02Gene25943	30.47	30.47	2	2
PH02Gene18091	64.04	64.04	1	1
PH02Gene14504	151.6	154.21	7	12
PH02Gene47252	52.37	47.92	89	122
PH02Gene41725	111.17	129.11	4	4
PH02Gene09605	174.58	174.58	1	3
PH02Gene09011	48.09	50.39	9	18
PH02Gene38381	69.08	69.08	1	2
PH02Gene39562	192.25	192.26	2	2
PH02Gene02206	72.36	71.88	42	57
PH02Gene42873	126.62	126.62	1	1
PH02Gene45058	178.12	178.12	1	1
PH02Gene27732	59.73	51.08	346	461
PH02Gene16932	118.74	123.0	7	8
PH02Gene29118	53.95	53.96	2	3
PH02Gene06441	98.54	98.54	2	2
PH02Gene16822	88.98	94.62	34	55
PH02Gene50551	104.17	97.06	214	274
PH02Gene36428	158.11	204.41	5	9
PH02Gene44524	46.38	39.8	200	264
PH02Gene30449	73.2	73.2	1	2
PH02Gene35678	109.99	100.74	12	17
PH02Gene07619	160.78	160.78	1	1
PH02Gene13025	132.43	132.43	2	2
PH02Gene36388	86.74	86.74	1	1
PH02Gene25044	89.73	89.73	1	1
PH02Gene46338	74.68	72.42	141	198
PH02Gene21039	149.93	149.93	2	3
PH02Gene45276	40.03	30.58	6	8
PH02Gene09285	96.95	100.86	3	3
PH02Gene39991	197.27	199.01	4	4
PH02Gene00968	43.93	42.72	7	9
PH02Gene03544	64.19	64.06	86	122
PH02Gene00075	87.69	73.76	3	6
PH02Gene24060	69.57	81.57	3	5
PH02Gene12871	66.66	64.22	120	171
PH02Gene16578	58.68	58.68	2	3
PH02Gene42864	100.64	100.64	2	6
PH02Gene05895	250.58	250.58	1	1
PH02Gene43571	94.3	95.85	7	9
PH02Gene01524	53.29	37.04	12	15
PH02Gene13720	92.15	92.15	1	2
PH02Gene34812	57.01	67.82	4	4
PH02Gene15957	76.84	76.84	2	4
PH02Gene31120	97.71	83.9	4	5
PH02Gene14117	97.41	100.44	41	57
PH02Gene14733	109.11	104.03	141	195
PH02Gene48822	81.39	75.79	20	28
PH02Gene26638	76.4	61.93	308	402
PH02Gene37640	75.52	69.18	7	9
PH02Gene49087	128.5	128.5	1	2
PH02Gene39798	65.54	58.81	23	30
PH02Gene34235	77.62	79.27	27	34
PH02Gene46523	78.95	82.11	52	64
PH02Gene02695	93.99	113.96	3	4
PH02Gene29259	41.28	40.36	3	6
PH02Gene29430	65.32	61.07	8	11
PH02Gene24401	65.93	56.85	90	175
PH02Gene01033	103.06	103.06	1	1
PH02Gene47461	88.33	65.75	27	37
PH02Gene31765	114.8	104.34	42	51
PH02Gene38401	111.96	101.41	22	34
PH02Gene15468	85.62	61.89	4	6
PH02Gene45284	99.75	86.85	33	40
PH02Gene46813	110.01	110.01	2	3
PH02Gene12905	232.88	234.91	3	3
PH02Gene20587	81.22	69.98	10	13
PH02Gene45904	89.91	75.76	11	14
PH02Gene23647	77.44	61.73	42	54
PH02Gene34496	51.48	48.25	124	157
PH02Gene12682	179.67	160.11	4	4
PH02Gene14956	99.27	99.27	1	2
PH02Gene08770	165.83	126.64	4	7
PH02Gene33200	130.93	103.61	19	23
PH02Gene27921	193.11	198.78	3	5
PH02Gene43397	37.41	37.42	2	3
PH02Gene32541	130.08	130.08	1	1
PH02Gene20465	94.76	93.61	7	10
PH02Gene00863	132.57	47.52	5	10
PH02Gene24277	36.38	36.38	2	2
PH02Gene28326	102.36	86.6	9	15
PH02Gene13605	128.87	126.07	32	42
PH02Gene18280	137.26	143.93	17	24
PH02Gene48942	126.72	126.72	1	1
PH02Gene36562	73.85	80.48	15	20
PH02Gene21779	120.21	151.32	6	8
PH02Gene30464	76.59	76.59	2	3
PH02Gene08767	263.96	263.96	2	3
PH02Gene24223	96.31	83.97	41	50
PH02Gene10824	97.08	99.61	51	63
PH02Gene24196	44.05	40.3	10	10
PH02Gene34135	68.68	60.48	22	24
PH02Gene31324	20.69	20.69	1	1
PH02Gene32719	59.28	60.5	18	24
PH02Gene36057	76.15	70.1	18	18
PH02Gene32938	148.86	148.86	1	1
PH02Gene26237	97.69	97.68	2	3
PH02Gene10553	69.81	67.82	4	6
PH02Gene11653	66.8	66.8	1	1
PH02Gene32063	122.48	63.36	5	6
PH02Gene16810	54.95	59.44	9	12
PH02Gene34899	134.0	134.0	1	1
PH02Gene06741	216.06	222.03	5	5
PH02Gene26313	85.71	90.3	26	36
PH02Gene41057	125.35	96.08	4	4
PH02Gene07519	97.33	84.45	106	144
PH02Gene02531	79.99	86.6	33	44
PH02Gene43631	166.74	166.74	1	2
PH02Gene22589	109.16	109.16	2	2
PH02Gene48346	48.65	48.65	1	3
PH02Gene35945	173.5	173.5	1	1
PH02Gene25021	80.93	67.54	63	78
PH02Gene30265	97.03	80.59	17	23
PH02Gene34581	148.05	139.55	16	22
PH02Gene30743	82.84	82.84	1	1
PH02Gene00443	104.19	92.03	12	14
PH02Gene24408	121.38	121.38	2	4
PH02Gene36829	69.05	62.29	12	16
PH02Gene04007	50.24	50.24	2	2
PH02Gene44743	59.09	52.52	1071	1447
PH02Gene33605	120.9	110.41	12	14
PH02Gene13567	68.37	63.54	23	31
PH02Gene46575	77.1	65.71	11	13
PH02Gene45195	31.42	31.42	1	3
PH02Gene47672	65.21	57.7	250	335
PH02Gene03103	138.19	138.2	2	3
PH02Gene08088	124.1	121.28	13	17
PH02Gene36970	92.33	78.72	109	155
PH02Gene07376	60.79	52.55	3	4
PH02Gene03331	65.03	39.21	3	3
PH02Gene13786	99.28	86.52	5	7
PH02Gene14918	61.02	52.88	7	12
PH02Gene04780	58.64	51.79	28	33
PH02Gene39574	91.81	91.81	1	1
PH02Gene31546	46.27	46.27	2	2
PH02Gene37295	89.72	90.54	53	71
PH02Gene02924	186.12	186.27	7	10
PH02Gene31797	101.76	115.16	4	4
PH02Gene12361	124.47	145.4	4	7
PH02Gene28045	116.58	91.0	6	8
PH02Gene26488	67.81	54.99	82	112
PH02Gene11023	119.31	126.21	9	15
PH02Gene29774	61.2	50.47	18	27
PH02Gene08175	124.88	125.12	9	11
PH02Gene21933	94.43	106.26	16	18
PH02Gene29700	60.02	60.02	2	3
PH02Gene12219	14.96	14.96	1	1
PH02Gene22835	145.12	145.12	2	2
PH02Gene00267	83.22	72.67	57	83
PH02Gene07944	81.96	66.81	18	22
PH02Gene13182	158.88	158.88	1	1
PH02Gene32744	306.96	306.96	1	2
PH02Gene18112	118.56	123.77	5	8
PH02Gene48252	77.01	87.0	3	6
PH02Gene48687	181.35	181.35	1	1
PH02Gene23961	53.8	46.22	12	15
PH02Gene25403	107.11	107.11	1	2
PH02Gene27639	233.48	233.48	1	2
PH02Gene44368	118.82	103.06	58	72
PH02Gene29762	87.64	72.54	6	7
PH02Gene07644	76.22	73.81	167	231
PH02Gene09770	54.38	54.04	4	8
PH02Gene22890	97.2	87.16	6	8
PH02Gene40621	51.02	46.22	10	14
PH02Gene33635	104.04	74.47	8	12
PH02Gene39596	66.08	71.64	11	14
PH02Gene32942	126.8	105.24	11	12
PH02Gene03190	165.78	156.43	4	4
PH02Gene29297	73.64	73.26	6	8
PH02Gene37279	112.81	94.34	16	26
PH02Gene06672	143.09	145.74	4	5
PH02Gene26504	72.55	69.53	14	20
PH02Gene30220	52.83	52.82	2	3
PH02Gene14114	87.7	87.7	1	1
PH02Gene29815	79.88	69.46	95	139
PH02Gene10443	62.15	62.15	1	5
PH02Gene45188	84.51	86.6	4	5
PH02Gene38052	196.66	242.36	5	5
PH02Gene14965	87.92	76.72	8	12
PH02Gene10883	92.38	92.38	1	1
PH02Gene23544	139.84	139.84	2	2
PH02Gene06066	162.04	162.04	1	1
PH02Gene09362	47.25	48.63	11	14
PH02Gene47464	97.5	97.5	1	2
PH02Gene20070	64.18	64.18	1	3
PH02Gene10658	78.69	57.32	5	8
PH02Gene31552	67.69	67.69	1	1
PH02Gene05432	158.81	158.82	2	3
PH02Gene06648	80.11	83.21	6	7
PH02Gene12590	54.61	55.59	7	11
PH02Gene18232	33.04	33.04	1	1
PH02Gene42196	137.11	126.5	8	10
PH02Gene12152	112.53	102.64	16	24
PH02Gene05051	74.74	100.76	3	6
PH02Gene28225	82.05	56.58	18	127
PH02Gene11744	90.0	80.81	12	20
PH02Gene03368	74.92	75.85	5	7
PH02Gene48625	75.92	83.38	3	6
PH02Gene26153	201.78	201.78	1	1
PH02Gene09940	71.43	62.21	11	15
PH02Gene44275	64.31	58.14	96	133
PH02Gene05428	78.38	57.35	15	15
PH02Gene47336	83.47	81.81	59	71
PH02Gene06919	61.91	46.09	3	3
PH02Gene20076	82.52	83.34	4	5
PH02Gene14976	55.46	46.79	27	38
PH02Gene46027	63.79	63.79	2	2
PH02Gene01191	91.08	94.44	22	25
PH02Gene30580	73.2	58.03	4	5
PH02Gene44471	65.26	59.93	386	514
PH02Gene10493	106.16	90.38	60	75
PH02Gene28034	64.21	51.7	1525	1972
PH02Gene22123	202.18	202.18	2	2
PH02Gene21759	50.83	49.02	82	106
PH02Gene42157	80.77	70.77	3	3
PH02Gene27558	104.97	72.08	5	6
PH02Gene25747	161.12	161.12	1	2
PH02Gene47509	153.96	166.92	16	19
PH02Gene45288	84.27	66.07	12	14
PH02Gene40051	87.57	85.92	3	5
PH02Gene31167	87.93	89.46	5	14
PH02Gene39502	206.19	206.19	1	1
PH02Gene00190	98.67	85.12	15	17
PH02Gene11748	67.42	59.68	7	8
PH02Gene36145	135.43	130.24	16	25
PH02Gene04502	51.89	51.89	1	2
PH02Gene42667	77.78	67.0	4	5
PH02Gene37461	119.2	119.2	1	1
PH02Gene10723	99.27	57.77	3	10
PH02Gene24289	75.64	60.22	11	16
PH02Gene50936	37.33	37.33	1	3
PH02Gene12313	52.74	49.83	9	9
PH02Gene00840	64.96	61.38	122	155
PH02Gene20736	70.93	69.01	30	42
PH02Gene22525	70.3	96.04	3	6
PH02Gene42728	120.68	114.56	43	56
PH02Gene48383	85.8	74.47	110	145
PH02Gene02035	79.37	71.4	5	9
PH02Gene14064	187.85	187.85	1	2
PH02Gene07692	85.3	65.55	12	16
PH02Gene24566	48.56	48.56	1	3
PH02Gene30501	17.4	17.4	1	2
PH02Gene14321	101.12	103.41	13	17
PH02Gene06867	69.07	70.42	9	11
PH02Gene12769	68.24	62.58	28	39
PH02Gene14092	66.71	56.9	6	7
PH02Gene47490	73.94	70.0	22	27
PH02Gene15908	141.65	130.88	39	61
PH02Gene04148	60.96	60.96	1	1
PH02Gene24525	116.53	133.0	5	5
PH02Gene20386	72.74	72.74	1	2
PH02Gene19796	121.07	131.26	4	5
PH02Gene24928	93.2	82.92	5	9
PH02Gene01440	38.3	38.3	2	2
PH02Gene27719	13.52	13.52	1	2
PH02Gene04530	38.01	38.01	2	3
PH02Gene19940	88.11	88.11	1	1
PH02Gene46325	53.79	57.19	7	9
PH02Gene00254	95.94	49.8	6	10
PH02Gene46492	54.33	54.33	2	3
PH02Gene00276	68.23	69.46	5	7
PH02Gene35553	119.94	111.79	48	68
PH02Gene00884	70.52	80.56	8	11
PH02Gene35909	68.19	72.4	3	4
PH02Gene35959	70.11	68.13	52	69
PH02Gene49786	41.34	41.34	1	1
PH02Gene12331	65.84	65.84	2	2
PH02Gene07320	115.61	115.61	1	1
PH02Gene06701	83.83	73.9	126	170
PH02Gene50071	103.91	104.72	67	100
PH02Gene14930	191.46	191.46	1	3
PH02Gene44603	75.85	66.63	150	216
PH02Gene19871	72.59	60.54	35	43
PH02Gene18452	107.11	27.93	3	3
PH02Gene27096	55.65	55.65	1	1
PH02Gene45452	77.2	68.28	46	61
PH02Gene44147	108.79	64.68	17	20
PH02Gene48609	63.52	63.09	6	7
PH02Gene22487	60.73	45.36	38	48
PH02Gene40925	139.03	145.77	15	23
PH02Gene35770	43.95	43.95	1	1
PH02Gene20589	69.16	72.04	9	11
PH02Gene43220	94.79	77.96	21	26
PH02Gene17644	42.47	32.9	12	15
PH02Gene16265	94.53	96.85	5	7
PH02Gene41232	92.88	88.75	18	24
PH02Gene31345	277.16	284.88	3	4
PH02Gene02166	90.41	90.41	2	3
PH02Gene22706	117.8	102.86	44	70
PH02Gene01142	80.81	71.18	281	355
PH02Gene36876	105.14	114.06	17	20
PH02Gene02366	75.23	72.5	349	430
PH02Gene38721	65.78	58.72	110	156
PH02Gene04492	98.34	85.04	9	14
PH02Gene12296	59.85	58.76	34	53
PH02Gene40217	80.02	81.26	10	18
PH02Gene39165	118.05	107.15	11	11
PH02Gene28612	55.83	55.83	1	1
PH02Gene20326	82.19	67.7	6	8
PH02Gene08822	90.81	80.66	29	45
PH02Gene15558	58.35	58.35	1	1
PH02Gene31701	113.79	91.97	6	6
PH02Gene42700	89.83	79.82	24	32
PH02Gene07277	84.76	71.13	26	34
PH02Gene08744	101.03	103.59	9	16
PH02Gene12289	88.5	88.5	1	1
PH02Gene38645	67.82	58.15	9	11
PH02Gene37965	83.94	83.94	1	3
PH02Gene11376	57.71	47.48	4	6
PH02Gene40288	73.71	61.64	44	62
PH02Gene34290	97.22	96.11	8	10
PH02Gene45715	46.3	31.08	11	17
PH02Gene25221	140.79	136.62	8	9
PH02Gene19883	84.64	77.84	73	99
PH02Gene17297	80.54	72.57	254	328
PH02Gene37233	67.29	53.66	31	40
PH02Gene00198	65.8	74.44	6	8
PH02Gene22666	136.75	134.5	14	23
PH02Gene48123	166.42	185.62	8	8
PH02Gene34690	51.15	39.19	3	3
PH02Gene13783	179.46	179.46	1	2
PH02Gene49286	82.93	75.59	17	22
PH02Gene22160	80.32	72.63	5	5
PH02Gene19556	56.56	57.53	8	12
PH02Gene06215	77.48	72.0	9	13
PH02Gene43047	75.25	68.29	29	38
PH02Gene21687	68.02	65.4	9	11
PH02Gene37823	105.48	104.35	11	17
PH02Gene34569	116.68	79.96	7	9
PH02Gene35989	168.38	168.38	2	3
PH02Gene38176	76.48	60.64	116	144
PH02Gene32612	68.58	73.73	7	8
PH02Gene34587	137.9	130.21	19	26
PH02Gene20309	80.91	82.65	4	4
PH02Gene15589	75.89	70.96	46	56
PH02Gene37389	46.12	46.12	1	1
PH02Gene09364	143.16	150.7	5	7
PH02Gene34607	172.8	172.8	1	2
PH02Gene29928	126.04	126.04	1	1
PH02Gene25172	53.2	43.86	6	9
PH02Gene02716	291.62	291.62	1	1
PH02Gene06153	135.73	150.98	12	15
PH02Gene29523	50.46	46.62	41	51
PH02Gene14734	91.76	86.96	9	12
PH02Gene10353	70.94	67.15	9	15
PH02Gene04341	97.25	79.69	9	10
PH02Gene30193	112.48	105.75	27	31
PH02Gene14836	133.67	144.22	5	6
PH02Gene10233	84.16	87.0	19	25
PH02Gene26443	85.14	80.8	21	28
PH02Gene12861	120.72	110.42	9	10
PH02Gene38638	114.8	111.16	12	15
PH02Gene05865	77.94	57.13	7	8
PH02Gene12837	55.15	55.15	2	4
PH02Gene05873	111.68	120.6	11	11
PH02Gene32604	42.97	40.0	11	14
PH02Gene23678	128.18	136.5	3	7
PH02Gene39329	92.46	92.46	2	3
PH02Gene16473	148.95	139.93	6	11
PH02Gene13622	109.68	109.68	1	3
PH02Gene48617	71.7	66.33	5	5
PH02Gene24321	93.54	75.39	6	8
PH02Gene47880	225.67	225.67	1	2
PH02Gene21556	119.48	119.48	1	2
PH02Gene08532	248.92	248.92	1	1
PH02Gene26553	59.8	64.33	22	27
PH02Gene05827	54.92	54.92	1	2
PH02Gene34360	82.08	101.96	5	5
PH02Gene39314	47.12	41.06	16	18
PH02Gene40013	85.56	88.02	48	59
PH02Gene04417	53.69	51.15	7	8
PH02Gene04795	88.65	73.64	29	47
PH02Gene35744	77.64	71.15	33	43
PH02Gene03020	97.58	94.15	5	6
PH02Gene12167	111.75	119.69	6	10
PH02Gene41273	111.17	93.23	27	37
PH02Gene12114	73.69	73.08	47	68
PH02Gene28438	181.1	197.72	8	11
PH02Gene43258	107.28	97.92	4	5
PH02Gene27943	71.36	62.18	64	84
PH02Gene02336	60.3	49.94	8	8
